weather_iteration,hydro_iteration,stage_id,timepoint,cap_factor
0,0,1,20308207,0.0
0,0,1,20308208,0.0
0,0,1,20308209,0.0
0,0,1,20308210,0.0
0,0,1,20308211,0.0
0,0,1,20308212,0.0
0,0,1,20308213,0.0
0,0,1,20308214,0.0
0,0,1,20308215,0.026
0,0,1,20308216,0.091
0,0,1,20308217,0.195
0,0,1,20308218,0.299
0,0,1,20308219,0.39
0,0,1,20308220,0.4615
0,0,1,20308221,0.52
0,0,1,20308222,0.52
0,0,1,20308223,0.4875
0,0,1,20308224,0.4225
0,0,1,20308225,0.325
0,0,1,20308226,0.195
0,0,1,20308227,0.065
0,0,1,20308228,0.013
0,0,1,20308229,0.0
0,0,1,20308230,0.0
0,0,1,20308231,0.0
0,0,1,20308232,0.0
0,0,1,20308233,0.0
0,0,1,20308234,0.0
0,0,1,20308235,0.0
0,0,1,20308236,0.0
0,0,1,20308237,0.0
0,0,1,20308238,0.0
0,0,1,20308239,0.026
0,0,1,20308240,0.091
0,0,1,20308241,0.195
0,0,1,20308242,0.299
0,0,1,20308243,0.39
0,0,1,20308244,0.4615
0,0,1,20308245,0.52
0,0,1,20308246,0.52
0,0,1,20308247,0.4875
0,0,1,20308248,0.4225
0,0,1,20308249,0.325
0,0,1,20308250,0.195
0,0,1,20308251,0.065
0,0,1,20308252,0.013
0,0,1,20308253,0.0
0,0,1,20308254,0.0
0,0,1,20308255,0.0
0,0,1,20308256,0.0
0,0,1,20308257,0.0
0,0,1,20308258,0.0
0,0,1,20308259,0.0
0,0,1,20308260,0.0
0,0,1,20308261,0.0
0,0,1,20308262,0.0
0,0,1,20308263,0.026
0,0,1,20308264,0.091
0,0,1,20308265,0.195
0,0,1,20308266,0.299
0,0,1,20308267,0.39
0,0,1,20308268,0.4615
0,0,1,20308269,0.52
0,0,1,20308270,0.52
0,0,1,20308271,0.4875
0,0,1,20308272,0.4225
0,0,1,20308273,0.325
0,0,1,20308274,0.195
0,0,1,20308275,0.065
0,0,1,20308276,0.013
0,0,1,20308277,0.0
0,0,1,20308278,0.0
0,0,1,20308279,0.0
0,0,1,20308280,0.0
0,0,1,20308281,0.0
0,0,1,20308282,0.0
0,0,1,20308283,0.0
0,0,1,20308284,0.0
0,0,1,20308285,0.0
0,0,1,20308286,0.0
0,0,1,20308287,0.026
0,0,1,20308288,0.091
0,0,1,20308289,0.195
0,0,1,20308290,0.299
0,0,1,20308291,0.39
0,0,1,20308292,0.4615
0,0,1,20308293,0.52
0,0,1,20308294,0.52
0,0,1,20308295,0.4875
0,0,1,20308296,0.4225
0,0,1,20308297,0.325
0,0,1,20308298,0.195
0,0,1,20308299,0.065
0,0,1,20308300,0.013
0,0,1,20308301,0.0
0,0,1,20308302,0.0
0,0,1,20308303,0.0
0,0,1,20308304,0.0
0,0,1,20308305,0.0
0,0,1,20308306,0.0
0,0,1,20308307,0.0
0,0,1,20308308,0.0
0,0,1,20308309,0.0
0,0,1,20308310,0.0
0,0,1,20308311,0.026
0,0,1,20308312,0.091
0,0,1,20308313,0.195
0,0,1,20308314,0.299
0,0,1,20308315,0.39
0,0,1,20308316,0.4615
0,0,1,20308317,0.52
0,0,1,20308318,0.52
0,0,1,20308319,0.4875
0,0,1,20308320,0.4225
0,0,1,20308321,0.325
0,0,1,20308322,0.195
0,0,1,20308323,0.065
0,0,1,20308324,0.013
0,0,1,20308325,0.0
0,0,1,20308326,0.0
0,0,1,20308327,0.0
0,0,1,20308328,0.0
0,0,1,20308329,0.0
0,0,1,20308330,0.0
0,0,1,20308331,0.0
0,0,1,20308332,0.0
0,0,1,20308333,0.0
0,0,1,20308334,0.0
0,0,1,20308335,0.026
0,0,1,20308336,0.091
0,0,1,20308337,0.195
0,0,1,20308338,0.299
0,0,1,20308339,0.39
0,0,1,20308340,0.4615
0,0,1,20308341,0.52
0,0,1,20308342,0.52
0,0,1,20308343,0.4875
0,0,1,20308344,0.4225
0,0,1,20308345,0.325
0,0,1,20308346,0.195
0,0,1,20308347,0.065
0,0,1,20308348,0.013
0,0,1,20308349,0.0
0,0,1,20308350,0.0
0,0,1,20308351,0.0
0,0,1,20308352,0.0
0,0,1,20308353,0.0
0,0,1,20308354,0.0
0,0,1,20308355,0.0
0,0,1,20308356,0.0
0,0,1,20308357,0.0
0,0,1,20308358,0.0
0,0,1,20308359,0.026
0,0,1,20308360,0.091
0,0,1,20308361,0.195
0,0,1,20308362,0.299
0,0,1,20308363,0.39
0,0,1,20308364,0.4615
0,0,1,20308365,0.52
0,0,1,20308366,0.52
0,0,1,20308367,0.4875
0,0,1,20308368,0.4225
0,0,1,20308369,0.325
0,0,1,20308370,0.195
0,0,1,20308371,0.065
0,0,1,20308372,0.013
0,0,1,20308373,0.0
0,0,1,20308374,0.0
0,0,1,20308375,0.0
0,0,1,20308376,0.0
0,0,1,20308377,0.0
0,0,1,20308378,0.0
0,0,1,20308379,0.0
0,0,1,20308380,0.0
0,0,1,20308381,0.0
0,0,1,20308382,0.0
0,0,1,20308383,0.026
0,0,1,20308384,0.091
0,0,1,20308385,0.195
0,0,1,20308386,0.299
0,0,1,20308387,0.39
0,0,1,20308388,0.4615
0,0,1,20308389,0.52
0,0,1,20308390,0.52
0,0,1,20308391,0.4875
0,0,1,20308392,0.4225
0,0,1,20308393,0.325
0,0,1,20308394,0.195
0,0,1,20308395,0.065
0,0,1,20308396,0.013
0,0,1,20308397,0.0
0,0,1,20308398,0.0
0,0,1,20308399,0.0
0,0,1,20308400,0.0
0,0,1,20308401,0.0
0,0,1,20308402,0.0
0,0,1,20308403,0.0
0,0,1,20308404,0.0
0,0,1,20308405,0.0
0,0,1,20308406,0.0
0,0,1,20308407,0.026
0,0,1,20308408,0.091
0,0,1,20308409,0.195
0,0,1,20308410,0.299
0,0,1,20308411,0.39
0,0,1,20308412,0.4615
0,0,1,20308413,0.52
0,0,1,20308414,0.52
0,0,1,20308415,0.4875
0,0,1,20308416,0.4225
0,0,1,20308417,0.325
0,0,1,20308418,0.195
0,0,1,20308419,0.065
0,0,1,20308420,0.013
0,0,1,20308421,0.0
0,0,1,20308422,0.0
0,0,1,20308423,0.0
0,0,1,20308424,0.0
0,0,1,20308425,0.0
0,0,1,20308426,0.0
0,0,1,20308427,0.0
0,0,1,20308428,0.0
0,0,1,20308429,0.0
0,0,1,20308430,0.0
0,0,1,20308431,0.026
0,0,1,20308432,0.091
0,0,1,20308433,0.195
0,0,1,20308434,0.299
0,0,1,20308435,0.39
0,0,1,20308436,0.4615
0,0,1,20308437,0.52
0,0,1,20308438,0.52
0,0,1,20308439,0.4875
0,0,1,20308440,0.4225
0,0,1,20308441,0.325
0,0,1,20308442,0.195
0,0,1,20308443,0.065
0,0,1,20308444,0.013
0,0,1,20308445,0.0
0,0,1,20308446,0.0
0,0,1,20308447,0.0
0,0,1,20308448,0.0
0,0,1,20308449,0.0
0,0,1,20308450,0.0
0,0,1,20308451,0.0
0,0,1,20308452,0.0
0,0,1,20308453,0.0
0,0,1,20308454,0.0
0,0,1,20308455,0.026
0,0,1,20308456,0.091
0,0,1,20308457,0.195
0,0,1,20308458,0.299
0,0,1,20308459,0.39
0,0,1,20308460,0.4615
0,0,1,20308461,0.52
0,0,1,20308462,0.52
0,0,1,20308463,0.4875
0,0,1,20308464,0.4225
0,0,1,20308465,0.325
0,0,1,20308466,0.195
0,0,1,20308467,0.065
0,0,1,20308468,0.013
0,0,1,20308469,0.0
0,0,1,20308470,0.0
0,0,1,20308471,0.0
0,0,1,20308472,0.0
0,0,1,20308473,0.0
0,0,1,20308474,0.0
0,0,1,20308475,0.0
0,0,1,20308476,0.0
0,0,1,20308477,0.0
0,0,1,20308478,0.0
0,0,1,20308479,0.026
0,0,1,20308480,0.091
0,0,1,20308481,0.195
0,0,1,20308482,0.299
0,0,1,20308483,0.39
0,0,1,20308484,0.4615
0,0,1,20308485,0.52
0,0,1,20308486,0.52
0,0,1,20308487,0.4875
0,0,1,20308488,0.4225
0,0,1,20308489,0.325
0,0,1,20308490,0.195
0,0,1,20308491,0.065
0,0,1,20308492,0.013
0,0,1,20308493,0.0
0,0,1,20308494,0.0
0,0,1,20308495,0.0
0,0,1,20308496,0.0
0,0,1,20308497,0.0
0,0,1,20308498,0.0
0,0,1,20308499,0.0
0,0,1,20308500,0.0
0,0,1,20308501,0.0
0,0,1,20308502,0.0
0,0,1,20308503,0.026
0,0,1,20308504,0.091
0,0,1,20308505,0.195
0,0,1,20308506,0.299
0,0,1,20308507,0.39
0,0,1,20308508,0.4615
0,0,1,20308509,0.52
0,0,1,20308510,0.52
0,0,1,20308511,0.4875
0,0,1,20308512,0.4225
0,0,1,20308513,0.325
0,0,1,20308514,0.195
0,0,1,20308515,0.065
0,0,1,20308516,0.013
0,0,1,20308517,0.0
0,0,1,20308518,0.0
0,0,1,20308519,0.0
0,0,1,20308520,0.0
0,0,1,20308521,0.0
0,0,1,20308522,0.0
0,0,1,20308523,0.0
0,0,1,20308524,0.0
0,0,1,20308525,0.0
0,0,1,20308526,0.0
0,0,1,20308527,0.026
0,0,1,20308528,0.091
0,0,1,20308529,0.195
0,0,1,20308530,0.299
0,0,1,20308531,0.39
0,0,1,20308532,0.4615
0,0,1,20308533,0.52
0,0,1,20308534,0.52
0,0,1,20308535,0.4875
0,0,1,20308536,0.4225
0,0,1,20308537,0.325
0,0,1,20308538,0.195
0,0,1,20308539,0.065
0,0,1,20308540,0.013
0,0,1,20308541,0.0
0,0,1,20308542,0.0
0,0,1,20308543,0.0
0,0,1,20308544,0.0
0,0,1,20308545,0.0
0,0,1,20308546,0.0
0,0,1,20308547,0.0
0,0,1,20308548,0.0
0,0,1,20308549,0.0
0,0,1,20308550,0.0
0,0,1,20308551,0.026
0,0,1,20308552,0.091
0,0,1,20308553,0.195
0,0,1,20308554,0.299
0,0,1,20308555,0.39
0,0,1,20308556,0.4615
0,0,1,20308557,0.52
0,0,1,20308558,0.52
0,0,1,20308559,0.4875
0,0,1,20308560,0.4225
0,0,1,20308561,0.325
0,0,1,20308562,0.195
0,0,1,20308563,0.065
0,0,1,20308564,0.013
0,0,1,20308565,0.0
0,0,1,20308566,0.0
0,0,1,20308567,0.0
0,0,1,20308568,0.0
0,0,1,20308569,0.0
0,0,1,20308570,0.0
0,0,1,20308571,0.0
0,0,1,20308572,0.0
0,0,1,20308573,0.0
0,0,1,20308574,0.0
0,0,1,20308575,0.026
0,0,1,20308576,0.091
0,0,1,20308577,0.195
0,0,1,20308578,0.299
0,0,1,20308579,0.39
0,0,1,20308580,0.4615
0,0,1,20308581,0.52
0,0,1,20308582,0.52
0,0,1,20308583,0.4875
0,0,1,20308584,0.4225
0,0,1,20308585,0.325
0,0,1,20308586,0.195
0,0,1,20308587,0.065
0,0,1,20308588,0.013
0,0,1,20308589,0.0
0,0,1,20308590,0.0
0,0,1,20308591,0.0
0,0,1,20308592,0.0
0,0,1,20308593,0.0
0,0,1,20308594,0.0
0,0,1,20308595,0.0
0,0,1,20308596,0.0
0,0,1,20308597,0.0
0,0,1,20308598,0.0
0,0,1,20308599,0.026
0,0,1,20308600,0.091
0,0,1,20308601,0.195
0,0,1,20308602,0.299
0,0,1,20308603,0.39
0,0,1,20308604,0.4615
0,0,1,20308605,0.52
0,0,1,20308606,0.52
0,0,1,20308607,0.4875
0,0,1,20308608,0.4225
0,0,1,20308609,0.325
0,0,1,20308610,0.195
0,0,1,20308611,0.065
0,0,1,20308612,0.013
0,0,1,20308613,0.0
0,0,1,20308614,0.0
0,0,1,20308615,0.0
0,0,1,20308616,0.0
0,0,1,20308617,0.0
0,0,1,20308618,0.0
0,0,1,20308619,0.0
0,0,1,20308620,0.0
0,0,1,20308621,0.0
0,0,1,20308622,0.0
0,0,1,20308623,0.026
0,0,1,20308624,0.091
0,0,1,20308625,0.195
0,0,1,20308626,0.299
0,0,1,20308627,0.39
0,0,1,20308628,0.4615
0,0,1,20308629,0.52
0,0,1,20308630,0.52
0,0,1,20308631,0.4875
0,0,1,20308632,0.4225
0,0,1,20308633,0.325
0,0,1,20308634,0.195
0,0,1,20308635,0.065
0,0,1,20308636,0.013
0,0,1,20308637,0.0
0,0,1,20308638,0.0
0,0,1,20308639,0.0
0,0,1,20308640,0.0
0,0,1,20308641,0.0
0,0,1,20308642,0.0
0,0,1,20308643,0.0
0,0,1,20308644,0.0
0,0,1,20308645,0.0
0,0,1,20308646,0.0
0,0,1,20308647,0.026
0,0,1,20308648,0.091
0,0,1,20308649,0.195
0,0,1,20308650,0.299
0,0,1,20308651,0.39
0,0,1,20308652,0.4615
0,0,1,20308653,0.52
0,0,1,20308654,0.52
0,0,1,20308655,0.4875
0,0,1,20308656,0.4225
0,0,1,20308657,0.325
0,0,1,20308658,0.195
0,0,1,20308659,0.065
0,0,1,20308660,0.013
0,0,1,20308661,0.0
0,0,1,20308662,0.0
0,0,1,20308663,0.0
0,0,1,20308664,0.0
0,0,1,20308665,0.0
0,0,1,20308666,0.0
0,0,1,20308667,0.0
0,0,1,20308668,0.0
0,0,1,20308669,0.0
0,0,1,20308670,0.0
0,0,1,20308671,0.026
0,0,1,20308672,0.091
0,0,1,20308673,0.195
0,0,1,20308674,0.299
0,0,1,20308675,0.39
0,0,1,20308676,0.4615
0,0,1,20308677,0.52
0,0,1,20308678,0.52
0,0,1,20308679,0.4875
0,0,1,20308680,0.4225
0,0,1,20308681,0.325
0,0,1,20308682,0.195
0,0,1,20308683,0.065
0,0,1,20308684,0.013
0,0,1,20308685,0.0
0,0,1,20308686,0.0
0,0,1,20308687,0.0
0,0,1,20308688,0.0
0,0,1,20308689,0.0
0,0,1,20308690,0.0
0,0,1,20308691,0.0
0,0,1,20308692,0.0
0,0,1,20308693,0.0
0,0,1,20308694,0.0
0,0,1,20308695,0.026
0,0,1,20308696,0.091
0,0,1,20308697,0.195
0,0,1,20308698,0.299
0,0,1,20308699,0.39
0,0,1,20308700,0.4615
0,0,1,20308701,0.52
0,0,1,20308702,0.52
0,0,1,20308703,0.4875
0,0,1,20308704,0.4225
0,0,1,20308705,0.325
0,0,1,20308706,0.195
0,0,1,20308707,0.065
0,0,1,20308708,0.013
0,0,1,20308709,0.0
0,0,1,20308710,0.0
0,0,1,20308711,0.0
0,0,1,20308712,0.0
0,0,1,20308713,0.0
0,0,1,20308714,0.0
0,0,1,20308715,0.0
0,0,1,20308716,0.0
0,0,1,20308717,0.0
0,0,1,20308718,0.0
0,0,1,20308719,0.026
0,0,1,20308720,0.091
0,0,1,20308721,0.195
0,0,1,20308722,0.299
0,0,1,20308723,0.39
0,0,1,20308724,0.4615
0,0,1,20308725,0.52
0,0,1,20308726,0.52
0,0,1,20308727,0.4875
0,0,1,20308728,0.4225
0,0,1,20308729,0.325
0,0,1,20308730,0.195
0,0,1,20308731,0.065
0,0,1,20308732,0.013
0,0,1,20308733,0.0
0,0,1,20308734,0.0
0,0,1,20308735,0.0
0,0,1,20308736,0.0
0,0,1,20308737,0.0
0,0,1,20308738,0.0
0,0,1,20308739,0.0
0,0,1,20308740,0.0
0,0,1,20308741,0.0
0,0,1,20308742,0.0
0,0,1,20308743,0.026
0,0,1,20308744,0.091
0,0,1,20308745,0.195
0,0,1,20308746,0.299
0,0,1,20308747,0.39
0,0,1,20308748,0.4615
0,0,1,20308749,0.52
0,0,1,20308750,0.52
0,0,1,20308751,0.4875
0,0,1,20308752,0.4225
0,0,1,20308753,0.325
0,0,1,20308754,0.195
0,0,1,20308755,0.065
0,0,1,20308756,0.013
0,0,1,20308757,0.0
0,0,1,20308758,0.0
0,0,1,20308759,0.0
0,0,1,20308760,0.0
0,0,1,20350001,0.0
0,0,1,20350002,0.0
0,0,1,20350003,0.0
0,0,1,20350004,0.0
0,0,1,20350005,0.0
0,0,1,20350006,0.0
0,0,1,20350007,0.028
0,0,1,20350008,0.098
0,0,1,20350009,0.21
0,0,1,20350010,0.322
0,0,1,20350011,0.42
0,0,1,20350012,0.497
0,0,1,20350013,0.56
0,0,1,20350014,0.56
0,0,1,20350015,0.525
0,0,1,20350016,0.455
0,0,1,20350017,0.35
0,0,1,20350018,0.21
0,0,1,20350019,0.07
0,0,1,20350020,0.014
0,0,1,20350021,0.0
0,0,1,20350022,0.0
0,0,1,20350023,0.0
0,0,1,20350024,0.0
0,0,1,20350025,0.0
0,0,1,20350026,0.0
0,0,1,20350027,0.0
0,0,1,20350028,0.0
0,0,1,20350029,0.0
0,0,1,20350030,0.0
0,0,1,20350031,0.028
0,0,1,20350032,0.098
0,0,1,20350033,0.21
0,0,1,20350034,0.322
0,0,1,20350035,0.42
0,0,1,20350036,0.497
0,0,1,20350037,0.56
0,0,1,20350038,0.56
0,0,1,20350039,0.525
0,0,1,20350040,0.455
0,0,1,20350041,0.35
0,0,1,20350042,0.21
0,0,1,20350043,0.07
0,0,1,20350044,0.014
0,0,1,20350045,0.0
0,0,1,20350046,0.0
0,0,1,20350047,0.0
0,0,1,20350048,0.0
0,0,1,20350049,0.0
0,0,1,20350050,0.0
0,0,1,20350051,0.0
0,0,1,20350052,0.0
0,0,1,20350053,0.0
0,0,1,20350054,0.0
0,0,1,20350055,0.028
0,0,1,20350056,0.098
0,0,1,20350057,0.21
0,0,1,20350058,0.322
0,0,1,20350059,0.42
0,0,1,20350060,0.497
0,0,1,20350061,0.56
0,0,1,20350062,0.56
0,0,1,20350063,0.525
0,0,1,20350064,0.455
0,0,1,20350065,0.35
0,0,1,20350066,0.21
0,0,1,20350067,0.07
0,0,1,20350068,0.014
0,0,1,20350069,0.0
0,0,1,20350070,0.0
0,0,1,20350071,0.0
0,0,1,20350072,0.0
0,0,1,20350073,0.0
0,0,1,20350074,0.0
0,0,1,20350075,0.0
0,0,1,20350076,0.0
0,0,1,20350077,0.0
0,0,1,20350078,0.0
0,0,1,20350079,0.028
0,0,1,20350080,0.098
0,0,1,20350081,0.21
0,0,1,20350082,0.322
0,0,1,20350083,0.42
0,0,1,20350084,0.497
0,0,1,20350085,0.56
0,0,1,20350086,0.56
0,0,1,20350087,0.525
0,0,1,20350088,0.455
0,0,1,20350089,0.35
0,0,1,20350090,0.21
0,0,1,20350091,0.07
0,0,1,20350092,0.014
0,0,1,20350093,0.0
0,0,1,20350094,0.0
0,0,1,20350095,0.0
0,0,1,20350096,0.0
0,0,1,20350097,0.0
0,0,1,20350098,0.0
0,0,1,20350099,0.0
0,0,1,20350100,0.0
0,0,1,20350101,0.0
0,0,1,20350102,0.0
0,0,1,20350103,0.028
0,0,1,20350104,0.098
0,0,1,20350105,0.21
0,0,1,20350106,0.322
0,0,1,20350107,0.42
0,0,1,20350108,0.497
0,0,1,20350109,0.56
0,0,1,20350110,0.56
0,0,1,20350111,0.525
0,0,1,20350112,0.455
0,0,1,20350113,0.35
0,0,1,20350114,0.21
0,0,1,20350115,0.07
0,0,1,20350116,0.014
0,0,1,20350117,0.0
0,0,1,20350118,0.0
0,0,1,20350119,0.0
0,0,1,20350120,0.0
0,0,1,20350121,0.0
0,0,1,20350122,0.0
0,0,1,20350123,0.0
0,0,1,20350124,0.0
0,0,1,20350125,0.0
0,0,1,20350126,0.0
0,0,1,20350127,0.028
0,0,1,20350128,0.098
0,0,1,20350129,0.21
0,0,1,20350130,0.322
0,0,1,20350131,0.42
0,0,1,20350132,0.497
0,0,1,20350133,0.56
0,0,1,20350134,0.56
0,0,1,20350135,0.525
0,0,1,20350136,0.455
0,0,1,20350137,0.35
0,0,1,20350138,0.21
0,0,1,20350139,0.07
0,0,1,20350140,0.014
0,0,1,20350141,0.0
0,0,1,20350142,0.0
0,0,1,20350143,0.0
0,0,1,20350144,0.0
0,0,1,20350145,0.0
0,0,1,20350146,0.0
0,0,1,20350147,0.0
0,0,1,20350148,0.0
0,0,1,20350149,0.0
0,0,1,20350150,0.0
0,0,1,20350151,0.028
0,0,1,20350152,0.098
0,0,1,20350153,0.21
0,0,1,20350154,0.322
0,0,1,20350155,0.42
0,0,1,20350156,0.497
0,0,1,20350157,0.56
0,0,1,20350158,0.56
0,0,1,20350159,0.525
0,0,1,20350160,0.455
0,0,1,20350161,0.35
0,0,1,20350162,0.21
0,0,1,20350163,0.07
0,0,1,20350164,0.014
0,0,1,20350165,0.0
0,0,1,20350166,0.0
0,0,1,20350167,0.0
0,0,1,20350168,0.0
0,0,1,20350169,0.0
0,0,1,20350170,0.0
0,0,1,20350171,0.0
0,0,1,20350172,0.0
0,0,1,20350173,0.0
0,0,1,20350174,0.0
0,0,1,20350175,0.028
0,0,1,20350176,0.098
0,0,1,20350177,0.21
0,0,1,20350178,0.322
0,0,1,20350179,0.42
0,0,1,20350180,0.497
0,0,1,20350181,0.56
0,0,1,20350182,0.56
0,0,1,20350183,0.525
0,0,1,20350184,0.455
0,0,1,20350185,0.35
0,0,1,20350186,0.21
0,0,1,20350187,0.07
0,0,1,20350188,0.014
0,0,1,20350189,0.0
0,0,1,20350190,0.0
0,0,1,20350191,0.0
0,0,1,20350192,0.0
0,0,1,20350193,0.0
0,0,1,20350194,0.0
0,0,1,20350195,0.0
0,0,1,20350196,0.0
0,0,1,20350197,0.0
0,0,1,20350198,0.0
0,0,1,20350199,0.028
0,0,1,20350200,0.098
0,0,1,20350201,0.21
0,0,1,20350202,0.322
0,0,1,20350203,0.42
0,0,1,20350204,0.497
0,0,1,20350205,0.56
0,0,1,20350206,0.56
0,0,1,20350207,0.525
0,0,1,20350208,0.455
0,0,1,20350209,0.35
0,0,1,20350210,0.21
0,0,1,20350211,0.07
0,0,1,20350212,0.014
0,0,1,20350213,0.0
0,0,1,20350214,0.0
0,0,1,20350215,0.0
0,0,1,20350216,0.0
0,0,1,20350217,0.0
0,0,1,20350218,0.0
0,0,1,20350219,0.0
0,0,1,20350220,0.0
0,0,1,20350221,0.0
0,0,1,20350222,0.0
0,0,1,20350223,0.028
0,0,1,20350224,0.098
0,0,1,20350225,0.21
0,0,1,20350226,0.322
0,0,1,20350227,0.42
0,0,1,20350228,0.497
0,0,1,20350229,0.56
0,0,1,20350230,0.56
0,0,1,20350231,0.525
0,0,1,20350232,0.455
0,0,1,20350233,0.35
0,0,1,20350234,0.21
0,0,1,20350235,0.07
0,0,1,20350236,0.014
0,0,1,20350237,0.0
0,0,1,20350238,0.0
0,0,1,20350239,0.0
0,0,1,20350240,0.0
0,0,1,20350241,0.0
0,0,1,20350242,0.0
0,0,1,20350243,0.0
0,0,1,20350244,0.0
0,0,1,20350245,0.0
0,0,1,20350246,0.0
0,0,1,20350247,0.028
0,0,1,20350248,0.098
0,0,1,20350249,0.21
0,0,1,20350250,0.322
0,0,1,20350251,0.42
0,0,1,20350252,0.497
0,0,1,20350253,0.56
0,0,1,20350254,0.56
0,0,1,20350255,0.525
0,0,1,20350256,0.455
0,0,1,20350257,0.35
0,0,1,20350258,0.21
0,0,1,20350259,0.07
0,0,1,20350260,0.014
0,0,1,20350261,0.0
0,0,1,20350262,0.0
0,0,1,20350263,0.0
0,0,1,20350264,0.0
0,0,1,20350265,0.0
0,0,1,20350266,0.0
0,0,1,20350267,0.0
0,0,1,20350268,0.0
0,0,1,20350269,0.0
0,0,1,20350270,0.0
0,0,1,20350271,0.028
0,0,1,20350272,0.098
0,0,1,20350273,0.21
0,0,1,20350274,0.322
0,0,1,20350275,0.42
0,0,1,20350276,0.497
0,0,1,20350277,0.56
0,0,1,20350278,0.56
0,0,1,20350279,0.525
0,0,1,20350280,0.455
0,0,1,20350281,0.35
0,0,1,20350282,0.21
0,0,1,20350283,0.07
0,0,1,20350284,0.014
0,0,1,20350285,0.0
0,0,1,20350286,0.0
0,0,1,20350287,0.0
0,0,1,20350288,0.0
0,0,1,20350289,0.0
0,0,1,20350290,0.0
0,0,1,20350291,0.0
0,0,1,20350292,0.0
0,0,1,20350293,0.0
0,0,1,20350294,0.0
0,0,1,20350295,0.028
0,0,1,20350296,0.098
0,0,1,20350297,0.21
0,0,1,20350298,0.322
0,0,1,20350299,0.42
0,0,1,20350300,0.497
0,0,1,20350301,0.56
0,0,1,20350302,0.56
0,0,1,20350303,0.525
0,0,1,20350304,0.455
0,0,1,20350305,0.35
0,0,1,20350306,0.21
0,0,1,20350307,0.07
0,0,1,20350308,0.014
0,0,1,20350309,0.0
0,0,1,20350310,0.0
0,0,1,20350311,0.0
0,0,1,20350312,0.0
0,0,1,20350313,0.0
0,0,1,20350314,0.0
0,0,1,20350315,0.0
0,0,1,20350316,0.0
0,0,1,20350317,0.0
0,0,1,20350318,0.0
0,0,1,20350319,0.028
0,0,1,20350320,0.098
0,0,1,20350321,0.21
0,0,1,20350322,0.322
0,0,1,20350323,0.42
0,0,1,20350324,0.497
0,0,1,20350325,0.56
0,0,1,20350326,0.56
0,0,1,20350327,0.525
0,0,1,20350328,0.455
0,0,1,20350329,0.35
0,0,1,20350330,0.21
0,0,1,20350331,0.07
0,0,1,20350332,0.014
0,0,1,20350333,0.0
0,0,1,20350334,0.0
0,0,1,20350335,0.0
0,0,1,20350336,0.0
0,0,1,20350337,0.0
0,0,1,20350338,0.0
0,0,1,20350339,0.0
0,0,1,20350340,0.0
0,0,1,20350341,0.0
0,0,1,20350342,0.0
0,0,1,20350343,0.028
0,0,1,20350344,0.098
0,0,1,20350345,0.21
0,0,1,20350346,0.322
0,0,1,20350347,0.42
0,0,1,20350348,0.497
0,0,1,20350349,0.56
0,0,1,20350350,0.56
0,0,1,20350351,0.525
0,0,1,20350352,0.455
0,0,1,20350353,0.35
0,0,1,20350354,0.21
0,0,1,20350355,0.07
0,0,1,20350356,0.014
0,0,1,20350357,0.0
0,0,1,20350358,0.0
0,0,1,20350359,0.0
0,0,1,20350360,0.0
0,0,1,20350361,0.0
0,0,1,20350362,0.0
0,0,1,20350363,0.0
0,0,1,20350364,0.0
0,0,1,20350365,0.0
0,0,1,20350366,0.0
0,0,1,20350367,0.028
0,0,1,20350368,0.098
0,0,1,20350369,0.21
0,0,1,20350370,0.322
0,0,1,20350371,0.42
0,0,1,20350372,0.497
0,0,1,20350373,0.56
0,0,1,20350374,0.56
0,0,1,20350375,0.525
0,0,1,20350376,0.455
0,0,1,20350377,0.35
0,0,1,20350378,0.21
0,0,1,20350379,0.07
0,0,1,20350380,0.014
0,0,1,20350381,0.0
0,0,1,20350382,0.0
0,0,1,20350383,0.0
0,0,1,20350384,0.0
0,0,1,20350385,0.0
0,0,1,20350386,0.0
0,0,1,20350387,0.0
0,0,1,20350388,0.0
0,0,1,20350389,0.0
0,0,1,20350390,0.0
0,0,1,20350391,0.028
0,0,1,20350392,0.098
0,0,1,20350393,0.21
0,0,1,20350394,0.322
0,0,1,20350395,0.42
0,0,1,20350396,0.497
0,0,1,20350397,0.56
0,0,1,20350398,0.56
0,0,1,20350399,0.525
0,0,1,20350400,0.455
0,0,1,20350401,0.35
0,0,1,20350402,0.21
0,0,1,20350403,0.07
0,0,1,20350404,0.014
0,0,1,20350405,0.0
0,0,1,20350406,0.0
0,0,1,20350407,0.0
0,0,1,20350408,0.0
0,0,1,20350409,0.0
0,0,1,20350410,0.0
0,0,1,20350411,0.0
0,0,1,20350412,0.0
0,0,1,20350413,0.0
0,0,1,20350414,0.0
0,0,1,20350415,0.028
0,0,1,20350416,0.098
0,0,1,20350417,0.21
0,0,1,20350418,0.322
0,0,1,20350419,0.42
0,0,1,20350420,0.497
0,0,1,20350421,0.56
0,0,1,20350422,0.56
0,0,1,20350423,0.525
0,0,1,20350424,0.455
0,0,1,20350425,0.35
0,0,1,20350426,0.21
0,0,1,20350427,0.07
0,0,1,20350428,0.014
0,0,1,20350429,0.0
0,0,1,20350430,0.0
0,0,1,20350431,0.0
0,0,1,20350432,0.0
0,0,1,20350433,0.0
0,0,1,20350434,0.0
0,0,1,20350435,0.0
0,0,1,20350436,0.0
0,0,1,20350437,0.0
0,0,1,20350438,0.0
